Customer_ID,Age,Annual_Income,Spending_Score,Credit_Limit,Balance,Purchase_Frequency,Avg_Transaction_Value,Customer_Tenure_Years,Credit_Utilization_Ratio,Days_Since_Last_Transaction,Revolving_Utilization,Payments,Product_Category,Payment_Status,Account_Type
2235,26,56350,29,38360,8001,4,370.77,17,0.36,149,0.59,4383,Electronics,Delayed,Standard
2236,55,33341,5,18784,6924,6,254.8,13,0.81,94,0.52,1839,Travel,On-Time,Standard
2237,45,115134,24,19244,5790,5,491.53,20,0.07,77,0.36,-1229,Electronics,On-Time,Standard
2238,30,96938,27,24186,10348,5,490.37,12,0.74,172,0.02,4376,Travel,On-Time,Standard
2239,38,108016,61,27830,3449,5,288.14,20,0.74,118,0.5,3740,Travel,On-Time,Platinum
2240,55,20000,21,18192,15253,3,205.06,12,0.44,160,0.94,-1496,Food,Delayed,Gold
2241,46,68581,67,28875,0,6,231.64,10,0.02,168,0.74,-1102,Travel,On-Time,Standard
2242,53,63795,14,18238,9547,5,210.81,20,0.24,14,0.72,2875,Home,On-Time,Gold
2243,74,63777,25,19915,342,1,76.35,5,0.27,75,0.95,827,Food,Late,Gold
2244,21,50358,62,16144,9663,6,72.4,7,0.76,7,0.19,232,Fashion,Delayed,Gold
2245,69,61155,17,26150,15658,8,302.57,15,0.54,40,0.97,-104,Home,On-Time,Gold
2246,46,108985,72,8946,11295,4,308.87,7,0.34,101,0.98,-724,Home,On-Time,Gold
2247,31,20000,62,21831,5781,5,82.73,0,0.62,81,0.49,4475,Travel,On-Time,Standard
2248,25,146091,61,24737,15016,5,224.14,19,0.1,12,0.78,877,Travel,On-Time,Standard
2249,42,94353,67,28201,0,7,464.02,8,1.0,90,0.02,2908,Fashion,On-Time,Gold
2250,58,73306,47,24370,9529,6,246.52,13,0.08,155,0.97,4839,Home,On-Time,Gold
2251,43,111273,49,12640,4175,3,210.3,11,0.82,130,0.45,2144,Food,On-Time,Gold
2252,67,20000,62,24616,13459,5,82.7,4,0.44,171,0.99,6003,Home,Late,Gold
2253,23,48411,68,25920,0,5,422.16,20,0.89,93,0.43,190,Fashion,Delayed,Gold
2254,44,70156,5,25192,6741,7,315.82,13,0.2,154,0.66,626,Home,On-Time,Gold
2255,26,129622,57,18084,5499,6,125.79,13,0.55,14,0.12,1406,Electronics,Delayed,Standard
2256,50,73140,50,18779,16329,8,236.97,19,0.59,179,0.15,5463,Home,On-Time,Gold
2257,58,93002,11,27966,4453,7,378.17,4,0.46,124,0.45,3240,Travel,On-Time,Standard
2258,38,51416,94,20016,8446,5,169.25,17,0.28,113,0.38,876,Food,On-Time,Gold
2259,18,94473,46,12367,10497,1,268.97,8,0.81,55,0.12,4090,Home,On-Time,Standard
2260,47,142089,8,16724,9834,6,294.41,18,0.21,134,0.04,5468,Home,On-Time,Platinum
2261,51,114821,6,31931,9693,2,371.36,0,0.26,80,0.76,5801,Travel,On-Time,Gold
2262,51,71741,28,9250,10431,4,307.7,1,0.41,102,0.18,4600,Fashion,On-Time,Standard
2263,63,102019,77,30402,9996,4,255.37,20,0.83,29,0.87,3737,Fashion,On-Time,Standard
2264,28,98100,50,20193,26635,8,127.81,11,0.01,161,0.41,-272,Electronics,Late,Standard
2265,55,95263,83,9395,0,5,189.53,9,0.89,121,0.43,4061,Travel,On-Time,Standard
2266,62,119478,54,26337,4461,4,223.88,20,0.54,42,0.3,3430,Fashion,Delayed,Standard
2267,18,119179,95,14307,9670,6,461.32,18,0.09,45,0.25,3004,Fashion,On-Time,Platinum
2268,49,69913,58,20750,17790,8,346.03,19,0.22,110,0.36,1623,Travel,On-Time,Standard
2269,37,100675,55,5301,16676,6,293.5,1,0.07,3,0.81,1128,Travel,On-Time,Standard
2270,43,59676,21,30762,17262,9,279.53,3,0.45,121,0.68,2550,Travel,Delayed,Standard
2271,50,38077,99,17647,9752,6,345.04,20,0.02,87,0.93,3973,Electronics,On-Time,Gold
2272,37,64220,17,15092,18687,8,153.26,5,0.68,173,0.49,1147,Home,Delayed,Standard
2273,34,71948,57,21530,5804,4,242.67,16,0.12,156,0.81,-2512,Food,On-Time,Standard
2274,45,20000,39,27082,16411,3,303.98,0,0.2,145,0.2,3021,Home,Delayed,Gold
2275,28,109413,88,18489,11324,6,215.47,19,0.01,172,0.07,1104,Travel,On-Time,Standard
2276,28,20000,30,26829,11448,4,73.45,9,0.23,100,0.26,4176,Food,On-Time,Gold
2277,55,183592,55,19793,752,5,242.86,3,0.04,58,0.83,4038,Travel,On-Time,Gold
2278,27,135075,34,20705,0,3,112.56,0,0.1,166,0.97,2379,Fashion,On-Time,Gold
2279,54,64559,25,13594,7965,2,402.8,15,0.96,144,0.71,833,Fashion,On-Time,Standard
2280,51,75377,67,28453,9347,3,277.47,18,0.09,38,0.41,950,Travel,On-Time,Gold
2281,19,87118,83,25363,2151,3,484.89,14,0.79,52,0.82,4562,Home,On-Time,Standard
2282,34,51433,33,24392,16480,3,214.87,3,0.64,130,0.64,5775,Fashion,On-Time,Gold
2283,62,82704,75,28535,4236,10,169.42,0,0.29,113,0.09,2744,Food,Late,Gold
2284,30,69240,15,11605,14028,3,498.92,16,0.86,153,0.93,-2597,Food,Delayed,Platinum
2285,38,71229,41,20569,7940,5,195.45,18,0.47,78,0.14,-1720,Travel,On-Time,Gold
2286,51,82258,4,28869,15471,5,229.78,20,0.3,163,0.46,2640,Travel,On-Time,Standard
2287,56,22458,60,19719,1616,7,54.39,13,0.8,11,0.99,-950,Home,On-Time,Standard
2288,41,76582,43,21181,0,6,145.22,8,0.7,155,0.31,2654,Fashion,On-Time,Standard
2289,36,81537,34,20952,13774,9,399.04,14,0.08,81,0.14,4194,Electronics,Late,Standard
2290,66,80153,90,23783,15972,3,367.51,12,0.33,130,0.7,1999,Fashion,On-Time,Gold
2291,71,66366,0,5000,12203,6,230.44,8,0.66,153,0.35,3441,Fashion,Delayed,Gold
2292,59,120514,97,20952,3815,7,463.27,17,0.26,154,0.56,4223,Fashion,On-Time,Standard
2293,46,60853,42,23175,14734,4,294.48,12,0.62,112,0.88,2192,Travel,On-Time,Gold
2294,32,84093,31,23141,13978,7,333.04,10,0.3,143,0.17,4485,Travel,On-Time,Gold
2295,32,126891,62,32801,2009,4,411.58,4,0.21,56,0.51,2196,Fashion,On-Time,Standard
2296,52,71824,32,15321,13143,7,366.54,18,0.35,173,0.12,1742,Travel,On-Time,Gold
2297,51,83578,94,33182,10997,6,117.19,5,0.36,83,0.54,1477,Home,Delayed,Standard
2298,66,71144,76,17097,10733,5,265.16,2,0.66,90,0.85,1354,Food,On-Time,Standard
2299,54,124494,65,9207,318,5,321.58,15,0.59,146,0.69,3750,Food,Delayed,Gold
2300,22,64691,29,32044,15760,11,72.92,17,0.43,3,0.19,1156,Food,On-Time,Standard
2301,60,126334,9,28421,6201,5,160.48,9,0.75,38,0.67,3786,Home,On-Time,Gold
2302,30,70856,22,21088,5464,4,402.52,2,0.86,48,0.46,4464,Fashion,Delayed,Standard
2303,39,40621,96,15316,13186,2,479.8,1,0.08,114,0.37,535,Electronics,On-Time,Standard
2304,48,102174,38,18330,8471,2,491.16,0,0.64,32,0.19,3544,Travel,On-Time,Gold
2305,74,62813,44,22043,0,4,373.14,15,0.71,60,0.29,-1273,Electronics,Delayed,Platinum
2306,80,99820,28,31101,20706,6,366.06,15,0.44,65,0.04,1185,Fashion,On-Time,Gold
2307,54,20000,29,9470,11597,5,367.8,3,0.06,174,0.89,1747,Home,On-Time,Platinum
2308,42,75208,33,18317,9856,6,183.33,12,0.44,159,0.31,1586,Fashion,Delayed,Standard
2309,53,56615,51,17893,9780,5,234.95,18,0.87,173,0.9,7295,Fashion,On-Time,Gold
2310,58,32469,80,16123,10107,7,130.7,5,0.16,88,0.94,1682,Travel,Late,Gold
2311,40,52870,21,14817,10676,7,261.58,15,0.36,78,0.7,2458,Home,Delayed,Gold
2312,71,52051,4,32857,17985,2,68.28,3,0.74,101,0.59,1418,Food,On-Time,Standard
2313,48,73080,10,13584,21065,10,423.01,5,0.87,124,0.87,8334,Food,Delayed,Standard
2314,52,20306,85,21077,7971,6,476.36,6,0.91,176,0.08,5814,Electronics,On-Time,Standard
2315,54,87650,31,10560,14734,6,112.17,18,0.78,97,0.62,4724,Travel,On-Time,Gold
2316,51,129648,23,26944,14389,5,268.18,19,0.59,178,0.92,109,Home,Late,Platinum
2317,57,86237,10,16056,14826,5,247.79,13,0.35,77,0.9,2087,Home,Late,Standard
2318,35,107359,10,5000,18900,10,385.6,12,0.49,162,0.77,6000,Food,On-Time,Standard
2319,36,118782,16,27787,15963,3,281.48,17,0.01,41,0.24,6168,Food,On-Time,Gold
2320,28,124459,31,15563,12920,7,251.06,18,0.35,166,0.67,-524,Home,On-Time,Standard
2321,51,149805,82,30483,5558,5,112.87,2,0.73,136,0.9,-308,Travel,On-Time,Standard
2322,56,55031,26,28712,12123,5,178.65,4,0.66,174,0.36,3310,Electronics,On-Time,Standard
2323,51,46260,31,19109,2678,4,314.5,9,0.01,30,0.64,3064,Home,Delayed,Platinum
2324,70,106338,60,23168,13228,3,68.32,6,0.55,143,0.41,4673,Home,On-Time,Standard
2325,44,103330,24,20756,12235,6,200.15,14,0.01,57,0.9,3939,Food,Delayed,Gold
2326,55,106027,63,8791,0,8,114.46,17,0.36,97,0.24,4306,Home,On-Time,Standard
2327,28,150571,63,31387,6715,5,84.24,13,0.99,86,0.28,6424,Home,On-Time,Gold
2328,39,75454,27,17952,4809,5,241.81,17,0.41,116,0.68,1179,Travel,On-Time,Gold
2329,55,92046,39,20188,14919,6,187.48,8,0.89,17,0.02,1242,Home,On-Time,Gold
2330,57,35784,90,20303,7941,2,307.35,3,0.02,9,0.28,3541,Home,Delayed,Standard
2331,40,160412,13,18191,38,4,142.23,14,0.72,136,0.29,3957,Travel,Delayed,Standard
2332,43,61538,41,25117,13120,7,74.96,0,0.46,125,0.7,4057,Food,On-Time,Gold
2333,22,62671,38,19221,11446,7,65.8,14,0.55,48,0.51,893,Travel,On-Time,Platinum
2334,39,61130,1,15896,10871,7,244.3,10,0.99,20,0.06,2403,Travel,On-Time,Gold
2335,58,49204,80,16684,2283,3,53.52,0,0.31,18,0.43,5881,Electronics,On-Time,Platinum
2336,53,45822,0,33301,14114,7,75.2,13,0.86,134,0.99,-96,Food,On-Time,Standard
2337,52,54051,31,20474,9208,7,204.54,14,0.92,127,0.89,2200,Food,On-Time,Gold
2338,45,20368,82,32999,8788,3,473.28,16,0.3,131,0.82,4210,Home,On-Time,Gold
2339,45,43587,63,12349,1194,1,371.92,1,0.05,81,0.62,3985,Electronics,On-Time,Gold
2340,35,152958,77,14835,1447,3,382.8,17,0.79,45,0.13,2760,Travel,On-Time,Standard
2341,55,104426,30,16134,38696,4,126.8,19,0.93,16,0.9,3212,Electronics,Late,Gold
2342,51,112036,57,19342,1927,6,306.67,17,0.48,28,0.36,5908,Fashion,Late,Standard
2343,52,122088,81,14283,0,4,153.94,12,0.87,27,0.17,6378,Fashion,On-Time,Platinum
2344,37,148365,77,18973,7301,6,283.23,6,0.22,27,0.14,1222,Travel,On-Time,Standard
2345,18,20000,13,21609,8666,6,416.0,0,0.76,104,0.85,1541,Fashion,On-Time,Gold
2346,61,25804,87,28041,3581,4,244.24,1,0.7,131,0.63,3852,Travel,On-Time,Standard
2347,37,42851,68,9256,4247,4,152.91,18,0.53,93,0.11,3493,Travel,On-Time,Platinum
2348,32,56210,15,27431,9168,6,188.62,15,0.32,3,0.85,2352,Travel,Delayed,Standard
2349,55,62977,68,25909,12551,8,270.39,4,0.25,110,0.26,4745,Food,On-Time,Platinum
2350,39,57120,53,12206,199,7,414.51,1,0.72,138,0.6,5319,Food,On-Time,Standard
2351,60,83772,12,13692,7230,10,335.2,12,0.57,48,0.96,1986,Travel,Late,Standard
2352,54,76411,79,22868,9987,3,479.98,18,0.86,163,0.79,2808,Food,Delayed,Gold
2353,55,46086,78,14959,8327,4,489.5,10,0.82,106,0.67,-1916,Food,On-Time,Standard
2354,24,20000,30,30967,5193,2,190.89,14,0.18,57,0.77,2845,Food,On-Time,Standard
2355,63,35285,68,19947,2824,6,347.08,13,0.21,141,0.54,1032,Electronics,Delayed,Standard
2356,48,53030,20,10322,22108,2,368.75,3,0.94,86,0.41,1479,Fashion,On-Time,Standard
2357,39,65116,29,11063,0,4,301.98,12,0.38,89,0.02,1254,Home,On-Time,Gold
2358,47,29813,22,8079,17177,1,411.62,7,0.55,78,0.0,4621,Electronics,On-Time,Gold
2359,18,55367,37,19161,2002,4,174.23,14,0.42,2,0.93,5431,Electronics,On-Time,Platinum
2360,51,29760,28,19541,11682,4,392.78,1,0.56,158,0.1,1676,Travel,On-Time,Gold
2361,29,69967,76,24102,10547,6,163.04,19,0.68,107,0.6,5260,Home,On-Time,Gold
2362,24,32076,31,30102,2723,6,294.34,20,0.36,87,0.57,3212,Travel,On-Time,Standard
2363,22,41043,61,20097,8654,7,100.89,2,0.33,177,0.6,482,Electronics,On-Time,Standard
2364,61,22652,90,30138,7220,4,358.47,3,0.85,54,0.51,3881,Travel,On-Time,Gold
2365,35,68859,97,14167,10193,4,435.51,4,0.62,58,0.95,2745,Travel,On-Time,Platinum
2366,68,40342,44,8223,18973,10,383.47,4,0.85,26,0.35,556,Food,On-Time,Gold
2367,36,111271,48,26345,19960,2,479.1,12,0.87,24,0.31,3853,Electronics,On-Time,Platinum
2368,19,91234,32,25797,4628,5,494.95,19,0.16,79,0.36,3536,Electronics,On-Time,Gold
2369,28,72205,3,22025,12420,4,257.39,11,0.8,133,0.21,2261,Food,On-Time,Standard
2370,63,43100,17,25450,17130,4,119.66,1,0.9,137,0.72,1292,Food,On-Time,Platinum
2371,42,90220,69,5000,6968,6,370.64,15,0.44,25,0.35,2362,Electronics,On-Time,Gold
2372,36,102628,63,16244,14197,7,239.26,20,0.5,5,0.06,658,Travel,Delayed,Standard
2373,47,80707,27,28950,26661,5,222.72,2,0.38,148,0.12,4168,Electronics,On-Time,Standard
2374,52,139148,57,17935,2018,2,131.74,19,0.15,127,0.77,3314,Food,On-Time,Gold
2375,61,93385,90,25203,13350,5,68.24,2,0.53,21,0.1,3216,Home,On-Time,Standard
2376,66,111544,89,40821,2945,10,393.77,10,0.4,174,0.21,5260,Food,Late,Platinum
2377,39,80342,55,28178,5624,5,266.82,5,0.82,72,0.38,812,Fashion,On-Time,Gold
2378,25,102026,19,17118,6670,6,228.73,13,0.49,167,0.79,997,Fashion,On-Time,Standard
2379,38,43128,76,5869,13099,0,215.08,3,0.96,46,0.08,2517,Electronics,On-Time,Standard
2380,48,56664,91,25726,24183,3,276.94,1,0.74,165,0.19,5237,Fashion,On-Time,Gold
2381,30,88974,33,5000,5820,10,383.97,14,0.23,27,0.2,723,Fashion,On-Time,Gold
2382,30,88683,86,13681,17061,4,245.4,7,0.4,51,0.47,5415,Home,On-Time,Gold
2383,50,95304,9,14077,3687,4,92.91,11,0.61,11,0.4,1879,Travel,Delayed,Gold
2384,44,119015,93,19034,6924,8,166.36,13,0.13,151,0.81,4333,Travel,Delayed,Gold
2385,45,20000,21,22199,19189,6,109.97,17,0.51,23,0.28,2277,Travel,On-Time,Gold
2386,33,36021,4,13097,16698,3,135.53,13,0.87,124,0.13,4262,Electronics,Delayed,Standard
2387,41,84182,43,28421,7117,5,443.56,3,0.17,108,0.24,3165,Home,On-Time,Gold
2388,31,46025,8,31346,5760,8,127.41,17,0.08,136,0.31,4021,Electronics,Delayed,Standard
2389,58,200000,42,18062,13279,8,376.72,12,0.5,109,0.59,4147,Home,On-Time,Gold
2390,60,95628,3,28574,5421,4,185.94,16,0.89,96,0.39,3882,Travel,On-Time,Standard
2391,18,71866,41,14478,6640,4,455.6,0,0.7,162,0.22,1878,Home,On-Time,Standard
2392,31,54381,64,11710,7189,7,329.97,15,0.57,18,0.11,1919,Fashion,Delayed,Standard
2393,22,55793,97,28644,8751,3,353.65,6,0.17,128,0.59,-171,Travel,On-Time,Standard
2394,35,76205,40,22129,5916,5,286.38,7,0.74,176,0.94,1673,Food,Late,Platinum
2395,43,79479,63,23139,0,4,467.19,18,0.67,106,0.21,2919,Home,On-Time,Gold
2396,23,56732,54,34724,20864,3,121.01,13,0.96,167,0.13,2130,Fashion,Delayed,Standard
2397,31,64073,89,25331,15746,2,178.86,19,0.12,124,0.91,5882,Food,On-Time,Standard
2398,29,128771,17,39218,9388,2,457.05,18,0.33,61,0.6,5427,Food,Delayed,Standard
2399,48,130380,15,20744,4830,6,495.05,17,0.48,148,0.36,5077,Travel,On-Time,Standard
2400,46,85081,86,32092,18420,6,396.64,18,0.64,83,0.06,2569,Fashion,On-Time,Standard
2401,34,21349,45,19591,13273,4,145.63,13,0.47,134,0.76,6196,Food,On-Time,Gold
2402,47,96540,35,10770,5459,1,458.74,3,0.39,128,0.72,2055,Food,Delayed,Standard
2403,36,137171,89,26656,13552,6,125.51,16,0.37,20,0.9,4358,Food,Late,Gold
2404,40,129791,65,19705,10565,8,443.71,10,0.1,6,0.57,2482,Travel,On-Time,Gold
2405,70,104377,43,36593,10940,3,222.38,17,0.41,15,0.32,4546,Home,Delayed,Standard
2406,65,131896,4,24510,16033,6,71.59,12,0.25,53,0.17,3040,Travel,Late,Gold
2407,25,77135,28,27614,13507,4,325.31,8,0.29,62,0.22,3471,Travel,Delayed,Platinum
2408,57,100124,3,7452,15977,2,216.22,6,0.0,51,0.51,2601,Electronics,Delayed,Platinum
2409,57,47768,98,25800,22829,2,58.66,6,0.04,141,0.85,3421,Home,Delayed,Standard
2410,27,86690,85,19435,14085,4,117.84,0,0.28,101,0.9,1240,Electronics,On-Time,Gold
2411,57,128181,48,13791,26459,10,255.17,1,0.19,1,0.49,4730,Home,Delayed,Standard
2412,68,51423,71,31236,18359,4,343.53,20,0.56,147,0.04,2096,Travel,On-Time,Standard
2413,28,40542,84,9658,8279,3,64.78,10,0.51,67,0.12,4519,Food,On-Time,Standard
2414,31,78899,7,22840,0,4,284.35,2,0.85,101,0.95,2042,Electronics,On-Time,Standard
2415,60,65933,51,15086,18429,6,71.18,7,0.06,169,0.23,1603,Food,On-Time,Standard
2416,49,100965,68,22188,957,1,456.08,10,0.69,27,0.82,2365,Travel,On-Time,Standard
2417,53,56869,20,17762,11086,4,368.15,3,0.91,148,0.93,3362,Home,Late,Gold
2418,50,143737,26,18555,15057,5,87.77,20,0.62,124,0.94,7618,Home,Delayed,Standard
2419,50,23412,37,20461,2490,7,278.44,17,0.85,139,0.1,4486,Fashion,On-Time,Platinum
2420,25,125149,4,12326,5591,7,380.8,3,0.57,96,0.17,5084,Home,Late,Gold
2421,60,44406,84,28217,2551,5,179.58,14,0.78,2,0.46,1132,Home,On-Time,Standard
2422,62,20000,60,25326,24452,1,134.5,17,0.07,122,0.32,6541,Travel,On-Time,Platinum
2423,41,84515,7,12097,15141,6,354.07,19,0.17,98,0.37,674,Home,On-Time,Platinum
2424,44,64815,85,31291,4934,7,400.5,8,0.09,146,0.52,6089,Travel,On-Time,Gold
2425,22,30615,17,26087,0,5,230.36,8,0.91,128,0.94,678,Fashion,On-Time,Standard
2426,52,20000,3,20815,3898,6,158.13,14,0.57,96,0.49,2701,Fashion,On-Time,Gold
2427,53,74665,3,8630,5602,2,473.87,5,0.34,0,0.44,3769,Home,On-Time,Standard
2428,44,114033,36,14837,6115,8,291.32,5,0.53,3,0.66,3813,Electronics,On-Time,Standard
2429,61,98398,14,5000,15543,8,270.6,1,0.01,3,0.14,2652,Electronics,On-Time,Gold
2430,39,77268,37,21439,124,6,378.83,11,0.69,74,0.48,2000,Food,On-Time,Platinum
2431,53,94153,26,26774,17611,4,453.25,18,0.26,3,0.72,2641,Food,On-Time,Standard
2432,29,73911,84,14212,0,8,187.58,16,0.25,106,0.59,665,Fashion,On-Time,Standard
2433,44,20000,47,20047,9475,6,415.8,15,0.24,143,0.75,2136,Travel,On-Time,Standard
2434,42,20000,45,27940,5126,1,470.03,12,0.31,80,0.89,6457,Food,On-Time,Gold
2435,48,66873,45,15011,16962,3,482.8,1,0.66,95,0.44,3423,Food,On-Time,Gold
2436,39,68573,47,24460,20083,3,359.49,3,0.62,168,0.72,5117,Food,On-Time,Standard
2437,43,109039,58,36836,15661,4,396.89,9,0.59,33,0.41,26,Fashion,On-Time,Standard
2438,57,105292,3,25889,13098,8,429.13,18,0.3,0,0.87,1344,Travel,On-Time,Gold
2439,38,99205,74,11750,8119,2,406.57,13,0.75,63,0.44,5433,Travel,On-Time,Platinum
2440,20,63788,18,19798,19388,5,134.22,4,0.98,147,0.68,3134,Fashion,Late,Standard
2441,71,20000,56,25791,2995,4,51.02,10,0.63,22,0.01,4303,Electronics,On-Time,Platinum
2442,65,91482,18,23998,13129,9,308.21,11,0.53,13,0.4,-973,Food,On-Time,Gold
2443,25,96006,90,11418,17592,7,331.2,8,0.17,38,0.55,1558,Fashion,On-Time,Gold
2444,55,20000,41,23507,16412,4,151.62,4,0.08,46,0.64,4273,Electronics,On-Time,Standard
2445,37,41626,91,18301,13701,7,134.32,14,0.23,113,0.18,-472,Electronics,On-Time,Standard
2446,48,47357,4,16357,13511,2,289.52,4,0.49,39,0.64,5708,Electronics,Late,Standard
2447,49,79734,47,24425,16245,4,451.93,8,0.29,173,0.75,5043,Electronics,Late,Platinum
2448,41,42865,24,34109,9069,4,134.51,14,0.98,163,0.28,97,Food,On-Time,Gold
2449,33,73474,66,14033,19986,7,443.76,4,0.62,168,0.35,1052,Electronics,On-Time,Platinum
2450,34,66578,25,23621,24398,12,438.35,11,0.34,15,0.91,339,Fashion,Late,Standard
2451,31,68634,73,19355,0,5,162.65,17,0.74,126,0.22,4389,Travel,On-Time,Platinum
2452,32,46344,87,24879,7242,3,408.97,6,0.22,34,0.37,2438,Travel,Late,Gold
2453,43,49440,61,20856,2189,5,481.4,17,0.91,156,0.72,6935,Electronics,Delayed,Gold
2454,34,31789,92,15380,5432,1,120.98,2,0.49,59,0.19,4122,Electronics,On-Time,Standard
2455,55,90202,6,15069,10866,5,295.69,12,0.51,82,0.51,542,Home,On-Time,Platinum
2456,67,97844,43,23691,13297,3,412.99,20,0.23,158,0.75,-348,Electronics,On-Time,Standard
2457,36,44175,86,21042,8843,6,199.32,17,0.02,144,0.06,-193,Fashion,Delayed,Standard
2458,48,135825,26,24968,14449,3,84.25,9,0.99,153,0.24,398,Travel,Delayed,Standard
2459,52,62415,41,7231,4843,3,105.25,6,0.75,116,0.57,1172,Home,Delayed,Standard
2460,52,136207,72,28742,7166,6,200.02,17,0.79,144,0.26,2947,Electronics,On-Time,Standard
2461,46,49314,55,31324,14521,3,69.16,18,0.33,17,0.82,2426,Travel,On-Time,Gold
2462,56,20000,2,21215,7685,6,70.5,0,0.6,121,0.67,-60,Food,On-Time,Standard
2463,52,91087,12,25284,976,7,488.63,8,0.38,180,0.53,1014,Electronics,On-Time,Platinum
2464,26,84941,69,27809,25622,6,105.41,20,0.02,173,0.15,4320,Travel,Delayed,Standard
2465,58,76375,58,18554,16567,2,123.5,15,0.8,100,0.68,1812,Travel,On-Time,Standard
2466,58,49310,37,21856,11141,6,315.89,16,0.01,62,0.17,293,Food,On-Time,Standard
2467,33,73617,84,23882,16246,5,416.69,17,0.54,153,0.94,6001,Travel,On-Time,Standard
2468,45,54549,82,15813,12921,3,121.85,8,0.52,34,0.07,3552,Fashion,On-Time,Platinum
2469,55,62906,88,21098,0,7,69.36,13,0.36,162,0.4,1814,Fashion,On-Time,Platinum
2470,41,108665,67,5000,11072,4,148.89,16,0.02,132,0.28,3322,Food,On-Time,Gold
2471,61,82368,85,15000,4936,7,276.77,9,0.63,92,0.67,2425,Travel,On-Time,Standard
2472,80,99398,68,31718,10790,7,496.16,9,0.71,50,0.67,1965,Food,On-Time,Gold
2473,33,65725,0,23090,12830,6,328.14,20,0.01,88,0.75,5186,Travel,On-Time,Standard
2474,24,61319,49,13629,16664,2,149.8,18,0.32,159,0.78,-1516,Fashion,Delayed,Standard
2475,49,28860,80,10129,3099,5,54.97,19,0.53,116,0.23,785,Home,On-Time,Gold
2476,55,60198,72,40180,3356,5,124.73,9,0.97,37,0.64,2924,Fashion,On-Time,Gold
2477,41,20000,8,14387,6680,6,345.28,12,0.55,24,0.22,4238,Travel,Late,Standard
2478,66,51391,52,16019,20249,6,193.4,11,0.83,94,0.57,2282,Fashion,On-Time,Standard
2479,24,71725,87,24793,7455,9,299.78,11,0.44,127,0.48,5046,Travel,Delayed,Gold
2480,55,97546,9,13352,13744,4,313.62,7,0.03,24,0.79,3561,Food,Late,Standard
2481,35,64252,83,23010,9609,1,121.56,3,0.33,73,0.32,6221,Electronics,On-Time,Platinum
2482,70,88906,80,20226,7233,4,233.86,20,0.43,84,0.04,-204,Home,On-Time,Standard
2483,74,20000,76,10617,10941,6,299.16,2,0.51,120,0.37,2864,Travel,On-Time,Gold
2484,33,72726,28,20400,15542,8,440.25,14,0.26,39,0.84,1834,Food,On-Time,Gold
2485,36,20000,35,22609,14716,5,409.78,12,0.44,29,0.45,2614,Home,On-Time,Standard
2486,57,26667,86,11542,1538,5,353.09,6,0.39,50,0.82,3482,Fashion,Delayed,Gold
2487,39,67513,26,24167,12345,9,399.73,7,0.15,107,0.25,3913,Food,On-Time,Gold
2488,44,126050,17,25576,21413,3,481.3,17,0.72,151,0.25,2121,Home,On-Time,Platinum
2489,45,89848,17,11818,12134,7,393.34,0,0.33,7,0.27,1185,Travel,On-Time,Standard
2490,18,75729,8,23882,17916,7,141.79,11,0.31,7,0.74,2916,Home,On-Time,Standard
2491,44,74218,66,21839,22183,2,201.24,9,0.08,158,0.55,2594,Electronics,Delayed,Standard
2492,34,46454,6,17250,11147,5,215.56,13,0.92,44,0.71,6193,Food,Delayed,Gold
2493,37,53240,57,17926,9566,6,246.9,17,0.67,112,0.38,1779,Electronics,Delayed,Standard
2494,66,92095,78,23156,13008,3,335.11,10,0.74,62,0.45,5338,Home,Late,Gold
2495,26,20000,29,15275,19010,6,239.06,4,0.7,104,0.47,3336,Travel,Delayed,Standard
2496,57,98722,72,24626,8886,7,259.34,8,0.16,67,0.5,3536,Food,On-Time,Standard
2497,40,59459,60,13583,1973,5,316.91,19,0.13,129,0.29,3949,Electronics,On-Time,Standard
2498,40,108022,90,14168,12518,4,414.71,11,0.95,104,0.68,2952,Travel,On-Time,Standard
2499,56,113443,99,9714,16497,3,251.81,15,0.02,21,0.54,5300,Travel,On-Time,Platinum
2500,50,20000,81,6240,12797,3,333.76,10,0.88,162,0.63,2746,Travel,Delayed,Gold
2501,53,51736,94,21209,13072,2,259.28,2,0.92,38,0.1,4661,Food,On-Time,Gold
2502,59,40778,16,5000,9730,3,498.9,19,0.55,95,0.12,1885,Travel,Late,Platinum
2503,40,20000,52,22616,8355,3,474.58,14,0.37,56,0.4,6165,Electronics,Delayed,Standard
2504,35,33698,5,19321,18895,4,293.36,7,0.59,68,0.62,5708,Travel,Delayed,Gold
2505,28,172650,38,35089,0,4,416.92,5,0.54,64,0.29,2953,Travel,On-Time,Standard
2506,32,99380,24,24858,10641,8,438.46,11,0.98,158,0.12,-1274,Travel,Late,Gold
2507,80,151691,41,24082,3123,4,62.54,19,0.35,174,0.73,2670,Electronics,Late,Gold
2508,63,108163,41,14616,9770,7,464.05,2,0.6,89,0.79,-1074,Travel,On-Time,Platinum
2509,24,45326,58,15485,11847,5,437.19,7,0.52,86,0.65,3950,Home,On-Time,Standard
